,pl_hostname,pl_letter,pl_disc,pl_discmethod,ra,dec,pl_trandep,pl_tranflag,pl_orbsmax,pl_radj,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_eqt,pl_orbper,pl_k2flag,pl_kepflag,pl_facility,st_rad,st_teff,st_optmag,st_mass,st_logg
3148,Kepler-582,b,2016,Transit,297.503687,41.057021,,1,,0.32799999999999996,,,,,18.49235668,0,1,Kepler,0.91,5564.0,14.915,0.93,4.49
3149,Kepler-609,b,2016,Transit,292.220313,44.700031,,1,,0.299,,,,,6.52121067,0,1,Kepler,1.14,5971.0,14.856,1.09,4.36
3150,Kepler-613,b,2016,Transit,282.786824,46.244991999999996,,1,,0.204,,,,,15.77979614,0,1,Kepler,0.96,5723.0,14.607999999999999,0.98,4.47
3151,Kepler-617,b,2016,Transit,283.74071000000004,47.516293,,1,,0.11800000000000001,,,,,1.68269615,0,1,Kepler,0.48,3712.0,14.818,0.51,4.77
3152,Kepler-621,b,2016,Transit,290.927286,39.914145,,1,,0.205,,,,,2.62811375,0,1,Kepler,0.68,4521.0,14.915,0.72,4.63
3153,Kepler-657,b,2016,Transit,291.19729900000004,47.3078,,1,,0.314,,,,,24.54350418,0,1,Kepler,1.01,5808.0,15.344000000000001,1.01,4.44
3154,Kepler-662,b,2016,Transit,290.465134,47.92918,,1,,0.19399999999999998,,,,,21.67697486,0,1,Kepler,0.74,4897.0,15.377,0.79,4.6
3155,Kepler-667,b,2016,Transit,295.555049,49.017342,,1,,0.42200000000000004,,,,,41.43962808,0,1,Kepler,0.87,5327.0,15.4,0.91,4.53
3156,Kepler-671,b,2016,Transit,294.265808,49.314091,,1,,0.24,,,,,4.28095859,0,1,Kepler,0.95,5624.0,15.356,0.97,4.47
3157,Kepler-676,b,2016,Transit,296.22197,50.287237,,1,,0.271,,,,,11.59822172,0,1,Kepler,0.49,3701.0,15.937000000000001,0.51,4.77
3158,Kepler-710,b,2016,Transit,291.964161,42.696144,,1,,0.168,,,,,4.34728553,0,1,Kepler,0.91,5611.0,15.024000000000001,0.94,4.5
3159,Kepler-714,b,2016,Transit,282.699531,43.272743,,1,,0.863,,,,,8.09888799,0,1,Kepler,1.12,5995.0,15.261,1.09,4.37
3160,Kepler-718,b,2016,Transit,299.561877,43.503559,,1,,1.4769999999999999,,,,,2.0523499,0,1,Kepler,1.3,6191.0,15.257,1.18,4.28
3161,Kepler-722,c,2016,Transit,290.263285,44.55645,,1,,0.252,,,,,105.144749,0,1,Kepler,1.05,5863.0,15.399000000000001,1.03,4.41
3162,Kepler-727,b,2016,Transit,294.846908,45.034416,,1,,0.226,,,,,5.15448442,0,1,Kepler,0.86,5441.0,15.365,0.89,4.53
3163,HD 17674,b,2017,Radial Velocity,42.767853,30.286739,,0,1.42,,0.87,0.07,-0.06,,623.8,0,0,Haute-Provence Observatory,1.18,5904.0,7.56,0.98,4.34
3164,HD 42012,b,2017,Radial Velocity,92.485275,34.1353,,0,1.67,,1.6,0.1,-0.1,,857.5,0,0,Haute-Provence Observatory,0.82,5405.0,8.44,0.83,4.45
3165,HD 29021,b,2017,Radial Velocity,69.46759,60.676196999999995,,0,2.28,,2.4,0.2,-0.2,,1362.3,0,0,Haute-Provence Observatory,0.85,5560.0,7.76,0.85,4.44
3166,Qatar-3,b,2017,Transit,359.152008,36.212971,0.789,1,0.03783,1.0959999999999999,4.31,0.47,-0.47,1681.0,2.5079204,0,0,Qatar,1.27,6007.0,12.88,1.15,4.29
3167,Qatar-4,b,2017,Transit,4.859266000000001,44.027640999999996,1.902,1,0.028030000000000003,1.135,6.1,0.54,-0.54,1385.0,1.8053564,0,0,Qatar,0.85,5215.0,13.6,0.9,4.53
3168,Qatar-5,b,2017,Transit,7.053897999999999,42.061333000000005,1.126,1,0.04127,1.107,4.32,0.18,-0.18,1415.0,2.8792319,0,0,Qatar,1.08,5747.0,12.82,1.13,4.43
3169,Kepler-1649,b,2017,Transit,292.503769,41.830421,0.1783,1,0.0514,0.096,,,,,8.68909,0,1,Kepler,0.25,3240.0,17.131,0.22,4.98
3170,KELT-18,b,2017,Transit,216.524017,59.444275,0.716,1,0.0455,1.57,1.18,0.11,-0.11,2085.0,2.8717518,0,0,KELT-North,1.91,6670.0,10.117,1.52,4.06
3171,K2-110,b,2017,Transit,207.349533,-12.284491000000001,,1,0.1021,0.231,0.052539999999999996,0.01007,-0.01007,640.0,13.86375,1,0,K2,0.71,5010.0,11.915,0.74,4.6
3172,Kepler-1650,b,2017,Transit,297.72925499999997,42.866898,,1,,0.086,,,,,1.53818001,0,1,Kepler,0.33,3410.0,15.722000000000001,0.33,
3173,Kepler-1651,b,2017,Transit,283.628354,48.391022,,1,,0.16399999999999998,,,,,9.87863917,0,1,Kepler,0.5,3713.0,13.495999999999999,0.52,
3174,KELT-9,b,2017,Transit,307.859802,39.938828,0.677,1,0.03462,1.891,2.88,0.84,-0.84,4050.0,1.4811235,0,0,KELT-North,2.36,10170.0,7.55,2.52,4.09
3175,BD+03 2562,b,2017,Radial Velocity,177.564804,2.7601419999999997,,0,1.3,,6.4,1.3,-1.3,,481.9,0,0,Multiple Observatories,32.35,4095.0,9.58,1.14,1.89
3176,K2-113,b,2017,Transit,19.449285999999997,6.868894999999999,,1,0.0558,0.93,1.29,0.13,-0.14,1178.0,5.817608,1,0,K2,1.05,5627.0,13.684000000000001,1.01,4.4
3177,tau Cet,g,2017,Radial Velocity,26.017012,-15.937479999999999,,0,0.133,,0.00551,0.00079,-0.00126,,20.0,0,0,Multiple Observatories,,,3.5,0.78,
3178,tau Cet,h,2017,Radial Velocity,26.017012,-15.937479999999999,,0,0.243,,0.00576,0.00214,-0.00082,,49.41,0,0,Multiple Observatories,,,3.5,0.78,
3179,tau Cet,e,2017,Radial Velocity,26.017012,-15.937479999999999,,0,0.538,,0.01237,0.0026100000000000003,-0.00201,,162.87,0,0,Multiple Observatories,,,3.5,0.78,
3180,tau Cet,f,2017,Radial Velocity,26.017012,-15.937479999999999,,0,1.334,,0.01237,0.0033,-0.0043100000000000005,,636.13,0,0,Multiple Observatories,,,3.5,0.78,
3181,YZ Cet,b,2017,Radial Velocity,18.127668,-16.998966,,0,0.015569999999999999,,0.00236,0.00041,-0.00041,,1.96876,0,0,La Silla Observatory,0.17,3056.0,12.074000000000002,0.13,
3182,YZ Cet,c,2017,Radial Velocity,18.127668,-16.998966,,0,0.0209,,0.0030800000000000003,0.00044,-0.00044,,3.06008,0,0,La Silla Observatory,0.17,3056.0,12.074000000000002,0.13,
3183,YZ Cet,d,2017,Radial Velocity,18.127668,-16.998966,,0,0.027639999999999998,,0.00359,0.00053,-0.00053,,4.65627,0,0,La Silla Observatory,0.17,3056.0,12.074000000000002,0.13,
3184,OGLE-2016-BLG-0263L,b,2017,Microlensing,269.895416,-31.818610999999997,,0,5.4,,4.1,6.5,-2.5,,,0,0,OGLE,,,,0.13,
3185,GJ 625,b,2017,Radial Velocity,246.3526,54.304104,,0,0.078361,,0.008870000000000001,0.0016,-0.0016,,14.628,0,0,Multiple Observatories,0.31,3499.0,10.1,0.3,4.94
3186,HD 208897,b,2017,Radial Velocity,329.748718,19.020301999999997,,0,1.05,,1.4,0.08,-0.08,,352.7,0,0,Multiple Observatories,4.98,4860.0,6.51,1.25,3.13
3187,HD 34445,d,2017,Radial Velocity,79.420746,7.353343,,0,0.4817,,0.097,0.13,-0.13,,117.87,0,0,Multiple Observatories,1.38,5836.0,7.327999999999999,1.07,4.21
3188,HD 34445,e,2017,Radial Velocity,79.420746,7.353343,,0,0.2687,,0.0529,0.0089,-0.0089,,49.175,0,0,Multiple Observatories,1.38,5836.0,7.327999999999999,1.07,4.21
3189,HD 34445,f,2017,Radial Velocity,79.420746,7.353343,,0,1.543,,0.119,0.021,-0.021,,676.8,0,0,Multiple Observatories,1.38,5836.0,7.327999999999999,1.07,4.21
3190,HD 34445,g,2017,Radial Velocity,79.420746,7.353343,,0,6.36,,0.38,0.13,-0.13,,5700.0,0,0,Multiple Observatories,1.38,5836.0,7.327999999999999,1.07,4.21
3191,MASCARA-1,b,2017,Transit,317.551544,10.738873,,1,0.043,1.5,3.7,0.9,-0.9,2570.0,2.14878,0,0,Multiple Observatories,2.1,7554.0,8.273,1.72,4.0
3192,GJ 9827,b,2017,Transit,351.77014199999996,-1.286273,,1,0.02,0.156,,,,1044.0,1.208957,1,0,K2,0.65,4255.0,10.51,0.66,4.7
3193,GJ 9827,c,2017,Transit,351.77014199999996,-1.286273,,1,0.042,0.121,,,,722.0,3.64802,1,0,K2,0.65,4255.0,10.51,0.66,4.7
3194,GJ 9827,d,2017,Transit,351.77014199999996,-1.286273,,1,0.06,0.187,,,,605.0,6.20141,1,0,K2,0.65,4255.0,10.51,0.66,4.7
3195,HD 76920,b,2017,Radial Velocity,133.820068,-67.265472,,0,1.149,,3.93,0.14,-0.15,,415.4,0,0,Multiple Observatories,7.47,4698.0,7.817,1.17,2.94
3196,OGLE-2016-BLG-0613L AB,b,2017,Microlensing,269.260406,-28.116166999999997,,0,6.4,,4.18,3.19,-2.43,,,0,0,OGLE,,,,0.72,
3197,Kepler-80,g,2017,Transit,296.112564,39.978778999999996,,1,,0.10099999999999999,,,,418.0,14.64558,0,1,Kepler,0.68,4540.0,14.804,0.73,4.64
3198,KOI-351,i,2017,Transit,284.433492,49.305161,,1,,0.11800000000000001,,,,709.0,14.44912,0,1,Kepler,1.2,6080.0,13.804,1.2,4.4
3199,KOI-351,h,2013,Transit,284.433492,49.305161,,1,1.01,1.008,,,,,331.60059,0,1,Kepler,1.2,6080.0,13.804,1.2,4.4
3200,K2-18,c,2017,Radial Velocity,172.56045500000002,7.5883910000000006,,0,0.06,,0.02363,0.00418,-0.00418,363.0,8.962,1,0,La Silla Observatory,0.41,3457.0,13.495999999999999,0.36,
3201,GJ 3942,b,2017,Radial Velocity,242.263092,52.943874,,0,0.0608,,0.02246,0.00186,-0.00186,590.0,6.905,0,0,Roque de los Muchachos Observatory,0.61,3867.0,10.25,0.63,4.65
3202,PSR J2322-2650,b,2017,Pulsar Timing,350.644348,-26.849533,,0,0.0102,,0.7949,0.0002,-0.0002,,0.322964,0,0,Parkes Observatory,,,,1.4,
3203,HATS-50,b,2017,Transit,300.42749,-26.077582999999997,,1,0.050460000000000005,1.13,0.39,0.1,-0.1,,3.8297015,0,0,HATSouth,1.12,5990.0,14.033,1.17,4.41
3204,HATS-51,b,2017,Transit,102.847504,-29.058611,,1,0.04639,1.41,0.768,0.045,-0.045,1553.0,3.3488702,0,0,HATSouth,1.44,5758.0,12.470999999999998,1.19,4.2
3205,HATS-52,b,2017,Transit,140.08770800000002,-31.269333000000003,,1,0.024980000000000002,1.382,2.24,0.15,-0.15,1834.0,1.36665436,0,0,HATSouth,1.05,6010.0,13.669,1.11,4.45
3206,HATS-53,b,2017,Transit,176.628006,-33.860054,,1,0.04753,1.34,0.595,0.089,-0.089,1312.0,3.8537768,0,0,HATSouth,1.1,5644.0,13.79,0.96,4.34
3207,KELT-19 A,b,2017,Transit,111.509499,7.615806,1.148,1,0.0637,1.91,4.07,,,1935.0,4.6117093,0,0,KELT,1.83,7500.0,9.885,1.62,4.13
3208,HATS-36,b,2018,Transit,291.478699,-23.202793,1.4,1,0.05425,1.235,3.216,0.062,-0.062,1356.0,4.1752387,1,0,HATSouth,1.16,6149.0,14.386,1.22,4.4
3209,BD+48 740,b,2018,Radial Velocity,40.742569,48.930061,,0,1.7,,1.7,0.7,-0.7,,733.0,0,0,Multiple Observatories,10.33,4534.0,8.699,1.09,2.48
3210,K2-146,b,2018,Transit,130.026779,19.092878,,1,0.0266,0.196,,,,,2.644646,1,0,K2,0.35,3385.0,16.248,0.36,4.91
3211,K2-147,b,2018,Transit,293.833191,-28.497833,,1,0.0159,0.12300000000000001,,,,,0.961917,1,0,K2,0.55,3672.0,14.019,0.58,4.72
3212,K2-148,b,2018,Transit,14.517821,-0.193155,,1,0.0454,0.11900000000000001,,,,,4.38395,1,0,K2,0.63,4079.0,13.507,0.65,4.65
3213,K2-148,c,2018,Transit,14.517821,-0.193155,,1,0.0616,0.154,,,,,6.9226,1,0,K2,0.63,4079.0,13.507,0.65,4.65
3214,K2-148,d,2018,Transit,14.517821,-0.193155,,1,0.0774,0.146,,,,,9.7579,1,0,K2,0.63,4079.0,13.507,0.65,4.65
3215,K2-149,b,2018,Transit,9.821899,7.2771,,1,0.083,0.146,,,,,11.332,1,0,K2,0.57,3745.0,14.484000000000002,0.59,4.71
3216,K2-150,b,2018,Transit,18.344175,8.987539,,1,0.0727,0.17800000000000002,,,,,10.59357,1,0,K2,0.44,3499.0,15.829,0.46,4.82
3217,K2-151,b,2018,Transit,19.304525,9.501381,,1,0.0365,0.12,,,,,3.835592,1,0,K2,0.43,3585.0,14.14,0.44,4.82
3218,K2-152,b,2018,Transit,181.632797,-5.8274099999999995,,1,0.1735,0.251,,,,,32.6527,1,0,K2,0.63,3940.0,13.728,0.65,4.66
3219,K2-153,b,2018,Transit,183.809189,2.020953,,1,0.0601,0.17800000000000002,,,,,7.51554,1,0,K2,0.49,3720.0,14.979000000000001,0.51,4.76
3220,K2-154,b,2018,Transit,189.00151100000002,-2.669481,,1,0.0408,0.19899999999999998,,,,,3.67635,1,0,K2,0.65,3978.0,14.033,0.67,4.64
3221,K2-154,c,2018,Transit,189.00151100000002,-2.669481,,1,0.0683,0.187,,,,,7.95478,1,0,K2,0.65,3978.0,14.033,0.67,4.64
3222,K2-155,b,2018,Transit,65.46869699999999,21.3536,,1,0.0546,0.138,,,,,6.34365,1,0,K2,0.53,3919.0,12.806,0.54,4.73
3223,K2-155,c,2018,Transit,65.46869699999999,21.3536,,1,0.092,0.174,,,,,13.85402,1,0,K2,0.53,3919.0,12.806,0.54,4.73
3224,K2-155,d,2018,Transit,65.46869699999999,21.3536,,1,0.1886,0.146,,,,,40.6835,1,0,K2,0.53,3919.0,12.806,0.54,4.73
3225,KELT-21,b,2018,Transit,304.800049,32.581039000000004,0.99,1,0.052239999999999995,1.5859999999999999,3.91,,,2051.0,3.6127647,0,0,KELT-North,1.64,7598.0,,1.46,4.17
3226,K2-169,b,2018,Transit,337.044281,-14.599381,,1,,0.114,,,,,6.380803,1,0,K2,0.92,5548.0,12.229000000000001,0.99,4.56
3227,K2-170,b,2018,Transit,335.450714,-14.593285999999999,,1,,0.127,,,,,7.576544,1,0,K2,0.98,5748.0,12.633,0.96,4.34
3228,K2-170,c,2018,Transit,335.450714,-14.593285999999999,,1,,0.161,,,,,12.400047,1,0,K2,0.98,5748.0,12.633,0.96,4.34
3229,K2-171,b,2018,Transit,332.34082,-13.428865,,1,,0.24,,,,,5.628466,1,0,K2,1.72,5250.0,12.66,0.89,3.95
3230,K2-172,b,2018,Transit,335.30838,-12.5569,,1,,0.149,,,,,14.316941,1,0,K2,0.87,5569.0,12.437999999999999,0.93,4.61
3231,K2-172,c,2018,Transit,335.30838,-12.5569,,1,,0.28600000000000003,,,,,29.62682,1,0,K2,0.87,5569.0,12.437999999999999,0.93,4.61
3232,K2-80,d,2018,Transit,59.037487,13.559289000000001,,1,,0.228,,,,,28.867253,1,0,K2,0.87,5441.0,12.626,0.9,4.52
3233,K2-173,b,2018,Transit,60.37495,15.625036999999999,,1,,0.14300000000000002,,,,,5.868699,1,0,K2,0.84,5580.0,12.402999999999999,0.88,4.52
3234,K2-174,b,2018,Transit,60.792843000000005,16.347445999999998,,1,,0.222,,,,,19.562743,1,0,K2,0.64,4500.0,12.424000000000001,0.67,4.62
3235,K2-175,b,2018,Transit,52.503578000000005,17.584192,,1,,0.182,,,,,9.525988,1,0,K2,1.42,5909.0,10.835999999999999,1.09,4.11
3236,K2-176,b,2018,Transit,58.269165,17.907072,,1,,0.133,,,,,5.329439,1,0,K2,0.86,5428.0,12.892999999999999,0.94,4.63
3237,K2-177,b,2018,Transit,55.229565,20.736078,,1,,0.18899999999999997,,,,,14.155185,1,0,K2,1.21,6063.0,12.645,1.21,4.38
3238,K2-178,b,2018,Transit,52.888881999999995,22.43487,,1,,0.317,,,,,8.747818,1,0,K2,0.89,5525.0,12.402999999999999,0.95,4.55
3239,K2-179,b,2018,Transit,58.796898,23.756807000000002,,1,,0.22399999999999998,,,,,5.172191,1,0,K2,0.77,5015.0,12.956,0.82,4.63
3240,K2-180,b,2018,Transit,126.463936,10.246967999999999,,1,,0.215,,,,,8.865932,1,0,K2,0.68,5263.0,12.600999999999999,0.73,4.7
3241,MOA-2016-BLG-227L,b,2017,Microlensing,271.473755,-27.714287,,0,1.67,,2.8,2.2,-1.5,,,0,0,MOA,,,,0.29,
3242,HD 20794,e,2017,Radial Velocity,49.981876,-43.069782000000004,,0,0.509,,0.015009999999999999,0.00302,-0.00271,,147.02,0,0,La Silla Observatory,,5401.0,4.27,0.7,4.22
3243,HD 177565,b,2017,Radial Velocity,286.71859700000005,-37.810658000000004,,0,0.246,,0.047510000000000004,0.02014,-0.01904,,44.505,0,0,La Silla Observatory,,,6.16,1.0,
3244,MOA-2012-BLG-505L,b,2017,Microlensing,268.143097,-32.040092,,0,0.9,,0.02108,0.03338,-0.011040000000000001,,,0,0,MOA,,,,0.1,
3245,WASP-167,b,2017,Transit,196.043869,-35.549521999999996,0.82,1,0.0365,1.58,8.0,,,2329.0,2.0219596,0,0,Multiple Observatories,1.79,7000.0,,1.59,4.13
3246,WASP-91,b,2017,Transit,357.845367,-70.15283199999999,1.5,1,0.037,1.03,1.34,0.08,-0.08,1160.0,2.798581,0,0,SuperWASP-South,0.86,4920.0,12.0,0.84,4.3
3247,WASP-105,b,2017,Transit,24.167667,-50.659027,1.2,1,0.075,0.96,1.8,0.1,-0.1,900.0,7.87288,0,0,SuperWASP-South,0.9,5070.0,12.1,0.89,4.2
3248,WASP-107,b,2017,Transit,188.38687099999999,-10.146149000000001,2.17,1,0.055,0.94,0.12,0.01,-0.01,770.0,5.72149,0,0,SuperWASP-South,0.66,4430.0,11.470999999999998,0.69,4.5
3249,MOA-2012-BLG-006L,b,2017,Microlensing,270.44296299999996,-29.108778000000004,,0,10.2,,8.4,4.6,-3.9,,,0,0,Multiple Observatories,,,,0.49,
3250,K2-117,c,2017,Transit,133.855682,10.469130999999999,,1,0.051,0.18100000000000002,,,,,5.44482,1,0,K2,0.49,3842.12,14.655,0.58,
3251,K2-118,b,2017,Transit,132.126892,15.655982999999999,,1,0.245,0.22699999999999998,,,,,50.92092,1,0,K2,0.73,4726.29,14.049000000000001,0.76,
3252,K2-125,b,2017,Transit,204.14212,-14.947602999999999,,1,0.121,0.19399999999999998,,,,,21.750264,1,0,K2,0.4,3654.47,16.122,0.49,
3253,K2-128,b,2017,Transit,204.437653,-8.597064999999999,,1,0.056,0.127,,,,,5.675819,1,0,K2,0.78,4469.51,12.627,0.71,
3254,K2-129,b,2017,Transit,289.14831499999997,-25.644964,,1,0.057,0.09300000000000001,,,,,8.239493,1,0,K2,0.36,3459.09,13.63,0.36,
3255,K2-130,b,2017,Transit,290.270264,-19.690807,,1,0.032,0.11199999999999999,,,,,2.49412,1,0,K2,0.74,4356.47,12.759,0.7,
3256,K2-116,b,2017,Transit,336.151611,-11.578691000000001,,1,0.048,0.062,,,,,4.655411,1,0,K2,0.67,4348.35,10.91,0.69,
3257,K2-117,b,2017,Transit,133.855682,10.469130999999999,,1,0.019,0.175,,,,,1.291505,1,0,K2,0.49,3842.12,14.655,0.58,
3258,K2-119,b,2017,Transit,132.009735,16.901854,,1,0.07,0.204,,,,,7.728578,1,0,K2,0.68,4752.8,14.883,0.76,
3259,K2-120,b,2017,Transit,132.14299,17.190685000000002,,1,0.078,0.179,,,,,9.562742,1,0,K2,0.67,4349.9,14.045,0.69,
3260,K2-121,b,2017,Transit,126.936722,17.579397,,1,0.052,0.8140000000000001,,,,,5.185754,1,0,K2,0.77,4471.38,13.319,0.71,
3261,K2-122,b,2017,Transit,126.47631100000001,20.35957,,1,0.029,0.114,,,,,2.219405,1,0,K2,0.59,3993.36,13.15,0.63,
3262,K2-123,b,2017,Transit,134.444183,21.453533,,1,0.167,0.23600000000000002,,,,,30.956763,1,0,K2,0.57,4075.67,14.780999999999999,0.65,
3263,K2-124,b,2017,Transit,133.64119,23.132891,,1,0.051,0.23600000000000002,,,,,6.413539,1,0,K2,0.34,3560.7,15.105,0.44,
3264,K2-126,b,2017,Transit,203.546539,-13.576928,,1,0.066,0.16399999999999998,,,,,7.387073,1,0,K2,0.62,4367.83,12.918,0.7,
3265,K2-127,b,2017,Transit,207.078384,-11.588979,,1,0.041,0.773,,,,,3.588165,1,0,K2,0.68,4387.84,15.037,0.7,
3266,K2-132,b,2017,Transit,182.166397,-8.747175,,1,,1.3,0.49,0.06,-0.06,,9.1751,1,0,K2,3.85,4840.0,11.897,1.08,3.3
3267,K2-133,b,2017,Transit,70.148567,25.010006,0.071,1,0.033,0.11699999999999999,,,,,3.0712,1,0,K2,0.47,3655.0,14.288,0.51,
3268,K2-133,c,2017,Transit,70.148567,25.010006,0.098,1,0.045,0.132,,,,,4.8682,1,0,K2,0.47,3655.0,14.288,0.51,
3269,K2-133,d,2017,Transit,70.148567,25.010006,0.19,1,0.077,0.18,,,,,11.0234,1,0,K2,0.47,3655.0,14.288,0.51,
3270,WASP-151,b,2017,Transit,349.063446,0.306743,,1,0.055,1.13,0.31,0.04,-0.03,1290.0,4.533471,1,0,SuperWASP-South,1.14,5871.0,12.795,1.08,4.35
3271,WASP-153,b,2017,Transit,279.26239,40.018723,,1,0.048,1.55,0.39,0.02,-0.02,1700.0,3.332609,0,0,SuperWASP,1.73,5914.0,12.8,1.34,4.1
3272,WASP-156,b,2017,Transit,32.781708,2.418,,1,0.0453,0.51,0.128,0.01,-0.009,970.0,3.836169,0,0,SuperWASP,0.76,4910.0,11.6,0.84,4.6
3273,HD 40956,b,2017,Radial Velocity,91.663147,63.453838,,0,1.4,,2.7,0.6,-0.6,,578.6,0,0,Multiple Observatories,8.56,4869.0,6.422999999999999,2.0,3.02
3274,HD 111591,b,2017,Radial Velocity,192.572067,22.863407000000002,,0,2.5,,4.4,0.4,-0.4,,1056.4,0,0,Multiple Observatories,8.03,4884.0,6.4270000000000005,1.94,3.1
3275,HD 113996,b,2017,Radial Velocity,196.794708,27.624740999999997,,0,1.6,,6.3,1.0,-1.0,,610.2,0,0,Bohyunsan Optical Astronomical Observatory,25.11,4181.0,4.82,1.49,1.86
3276,OGLE-2016-BLG-1190L,b,2017,Microlensing,269.717926,-27.613556,,0,2.17,,13.38,0.88,-0.82,,1224.0,0,0,OGLE,,,,0.88,
3277,K2-181,b,2018,Transit,127.55403100000001,10.910294,,1,,0.24100000000000002,,,,,6.894252,1,0,K2,1.0,5609.0,12.749,1.04,4.46
3278,K2-182,b,2018,Transit,130.180328,10.982941,,1,,0.247,,,,,4.736884,1,0,K2,0.79,5159.0,11.997,0.85,4.59
3279,K2-183,b,2018,Transit,125.00715600000001,14.019460999999998,,1,,0.23199999999999998,,,,,0.469269,1,0,K2,0.87,5482.0,12.845999999999998,0.94,4.6
3280,K2-183,c,2018,Transit,125.00715600000001,14.019460999999998,,1,,0.22399999999999998,,,,,10.793471,1,0,K2,0.87,5482.0,12.845999999999998,0.94,4.6
3281,K2-183,d,2018,Transit,125.00715600000001,14.019460999999998,,1,,0.22699999999999998,,,,,22.629496,1,0,K2,0.87,5482.0,12.845999999999998,0.94,4.6
3282,K2-184,b,2018,Transit,129.140106,14.461935999999998,,1,,0.13699999999999998,,,,,16.993435,1,0,K2,0.76,5252.0,10.345,0.82,4.63
3283,K2-185,b,2018,Transit,130.259659,14.690320000000002,,1,,0.11699999999999999,,,,,10.616646,1,0,K2,0.91,5722.0,12.215,0.98,4.58
3284,K2-186,b,2018,Transit,135.334976,18.825454999999998,,1,,0.28300000000000003,,,,,41.474219,1,0,K2,0.98,5784.0,12.307,1.02,4.45
3285,K2-187,b,2018,Transit,132.523605,23.1926,,1,,0.12300000000000001,,,,,0.773981,1,0,K2,0.89,5477.0,13.081,0.97,4.62
3286,K2-187,c,2018,Transit,132.523605,23.1926,,1,,0.152,,,,,2.871788,1,0,K2,0.89,5477.0,13.081,0.97,4.62
3287,K2-187,d,2018,Transit,132.523605,23.1926,,1,,0.287,,,,,7.149079,1,0,K2,0.89,5477.0,13.081,0.97,4.62
3288,K2-187,e,2018,Transit,132.523605,23.1926,,1,,0.201,,,,,13.608341,1,0,K2,0.89,5477.0,13.081,0.97,4.62
3289,K2-188,b,2018,Transit,129.813629,23.357481,,1,,0.11199999999999999,,,,,1.742983,1,0,K2,1.11,5982.0,12.645999999999999,1.11,4.36
3290,K2-188,c,2018,Transit,129.813629,23.357481,,1,,0.23399999999999999,,,,,7.807595,1,0,K2,1.11,5982.0,12.645999999999999,1.11,4.36
3291,K2-189,b,2018,Transit,203.62129199999998,-15.036359,,1,,0.135,,,,,5.1763,1,0,K2,0.86,5503.0,12.399000000000001,0.93,4.61
3292,K2-189,c,2018,Transit,203.62129199999998,-15.036359,,1,,0.222,,,,,6.67934,1,0,K2,0.86,5503.0,12.399000000000001,0.93,4.61
3293,K2-190,b,2018,Transit,205.363495,-13.160896,,1,,0.121,,,,,10.098858,1,0,K2,0.91,5631.0,11.138,0.9,4.38
3294,K2-190,c,2018,Transit,205.363495,-13.160896,,1,,0.098,,,,,21.574023,1,0,K2,0.91,5631.0,11.138,0.9,4.38
3295,K2-191,b,2018,Transit,201.639175,-12.806567999999999,,1,,0.141,,,,,2.858646,1,0,K2,0.84,5176.0,13.258,0.9,4.57
3296,K2-192,b,2018,Transit,206.582275,-11.556253,,1,,0.14,,,,,4.163221,1,0,K2,0.83,5252.0,12.704,0.87,4.49
3297,K2-193,b,2018,Transit,205.237061,-11.009296,,1,,0.358,,,,,14.787207,1,0,K2,0.96,5623.0,13.251,0.99,4.46
3298,K2-194,b,2018,Transit,204.608932,-8.92715,,1,,0.325,,,,,39.721386,1,0,K2,1.28,5979.0,12.908,1.11,4.21
3299,K2-195,b,2018,Transit,199.831512,-8.50948,,1,,0.262,,,,,15.853543,1,0,K2,0.91,5712.0,12.497,0.96,4.55
3300,K2-195,c,2018,Transit,199.831512,-8.50948,,1,,0.23,,,,,28.482786,1,0,K2,0.91,5712.0,12.497,0.96,4.55
3301,K2-196,b,2018,Transit,200.456345,-8.471721,,1,,0.321,,,,,48.324222,1,0,K2,1.54,6045.0,12.06,1.16,4.08
3302,K2-197,b,2018,Transit,202.393661,-7.374002000000001,,1,,0.223,,,,,8.357954,1,0,K2,0.91,5675.0,12.157,0.97,4.58
3303,K2-198,b,2018,Transit,198.84381100000002,-6.464886,,1,,0.36700000000000005,,,,,17.043179,1,0,K2,0.78,5262.0,10.970999999999998,0.84,4.63
3304,K2-199,b,2018,Transit,208.901703,-6.136143,,1,,0.168,,,,,3.225423,1,0,K2,0.67,4681.0,12.289000000000001,0.71,4.69
3305,K2-199,c,2018,Transit,208.901703,-6.136143,,1,,0.253,,,,,7.374497,1,0,K2,0.67,4681.0,12.289000000000001,0.71,4.69
3306,K2-200,b,2018,Transit,202.251602,-4.610228,,1,,0.122,,,,,2.849883,1,0,K2,0.79,5233.0,12.459000000000001,0.86,4.71
3307,K2-201,b,2018,Transit,293.56073,-23.131035,,1,,0.125,,,,,1.05979,1,0,K2,0.88,5507.0,12.809000000000001,0.96,4.68
3308,K2-201,c,2018,Transit,293.56073,-23.131035,,1,,0.293,,,,,22.779878,1,0,K2,0.88,5507.0,12.809000000000001,0.96,4.68
3309,K2-202,b,2018,Transit,283.264282,-22.407034,,1,,0.205,,,,,3.405164,1,0,K2,0.91,5491.0,13.297,0.97,4.55
3310,K2-203,b,2018,Transit,12.773741000000001,-1.195891,,1,,0.122,,,,,9.695101,1,0,K2,0.76,5000.0,12.353,0.79,4.43
